암호화요양기호,요양기관명_x,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,개설일자,좌표(x),좌표(y),동,요양기관명_y,주차가능대수,주차비용부담여부,주차_기타안내사항,응급실 주간운영여부,응급실 야간운영여부,접수시간_평일,접수시간_토요일,오시는 길,휴진 안내,점심시간,비고,일요일 진료시작시간,일요일 진료종료시간,월요일 진료시작시간,월요일 진료종료시간,화요일 진료시작시간,화요일 진료종료시간,수요일 진료시작시간,수요일 진료종료시간,목요일 진료시작시간,목요일 진료종료시간,금요일 진료시작시간,금요일 진료종료시간,토요일 진료시작시간,토요일 진료종료시간,count_null
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzUxIyQxIyQxIyQ2MiQzNjE4MzIjNjEjJDEjJDAjJDgz,하나약국,81,약국,210000,부산,210009,부산해운대구,우동,48064,부산광역시 해운대구 해운대로 409 (우동),2003-01-08,129.1409696,35.1675364,우동,하나약국,,,,N,N,09시~19시,09시~5시,굿팀메디칼센타1층 해운대방향 ,"[휴진 안내]
일요일 : 휴무
공휴일 : 휴무","[점심 시간]
평일 : 공란
토요일 : 공란","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무

[점심 시간]
평일 : 공란
토요일 : 공란",:n:00,:n:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,17:00:59,2
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzMxIyQxIyQzIyQ5MiQzNjE4MzIjNzEjJDEjJDgjJDgz,한마음약국,81,약국,210000,부산,210005,부산북구,구포동,46624,"부산광역시 북구 시랑로 159 1층 (구포동, 양지빌딩)",2000-08-03,129.0127266,35.19621428,구포동,한마음약국,,,,N,N,,,포천초등학교 정문에서 금수사 방향 500m,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,15:00:59,2
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzUxIyQxIyQxIyQwMyQzNjE4MzIjNTEjJDEjJDYjJDgz,중앙약국,81,약국,210000,부산,210010,부산사하구,다대동,49518,부산광역시 사하구 다송로 14 (다대동),2003-05-03,128.980938,35.0659797,다대동,중앙약국,,,이면도로임,N,N,,, 다해시영 아파트방향 ,"[휴진 안내]
일요일 : 전부휴진
공휴일 : 오후6시까지","[점심 시간]
평일 : 오후1시부터 2시까지
토요일 : 오후1시부터 2시까지","[휴진 안내]
일요일 : 전부휴진
공휴일 : 오후6시까지

[점심 시간]
평일 : 오후1시부터 2시까지
토요일 : 오후1시부터 2시까지",:n:00,:n:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,18:00:59,2
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,튼튼약국,81,약국,210000,부산,210010,부산사하구,신평동,49431,부산광역시 사하구 하신번영로 185 (신평동),2006-12-08,128.9600158,35.0987369,신평동,튼튼약국,,,,N,N,,,하남초등학교 정문맞은편 ,"[휴진 안내]
일요일 : 휴진
공휴일 : 없음","[점심 시간]
평일 : 13시00분-14시00분
토요일 : 13시00분-14시00분","[휴진 안내]
일요일 : 휴진
공휴일 : 없음

[점심 시간]
평일 : 13시00분-14시00분
토요일 : 13시00분-14시00분",:n:00,:n:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,16:30:59,2
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzUxIyQxIyQ1IyQwMyQyNjEyMjIjODEjJDEjJDYjJDgz,가야로약국,81,약국,210000,부산,210004,부산진구,개금동,47379,부산광역시 부산진구 냉정로 226 (개금동),2006-10-16,129.0244173,35.1509112,개금동,가야로약국,,,,N,N,09시00분~22시00분,09시00분~21시00분,개금골목시장입구  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,소망약국,81,약국,310000,경기,310702,안양동안구,,14072,"경기도 안양시 동안구 평촌대로211번길 16 110호 (호계동, 삼희월드프라자)",2002-09-24,126.9550317,37.390377,,소망약국,,,,N,Y,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,20:30:59,2
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzMxIyQxIyQzIyQxMyQ0NjEwMDIjNTEjJDEjJDIjJDgz,아이사랑약국,81,약국,330000,충북,330103,청주청원구,오창읍,28120,충청북도 청주시 청원구 오창읍 오창대로 315 (오창읍),2015-11-04,127.4277644,36.7114926,오창읍,아이사랑약국,30,N,,N,N,08시30분~19시10분,08시30분~14시,올리브상가  ,"[휴진 안내]
일요일 : 휴진
공휴일 : 9-1시 휴진일 경우도 있음.","[점심 시간]
평일 : 13시~14시
토요일 : 없음","[휴진 안내]
일요일 : 휴진
공휴일 : 9-1시 휴진일 경우도 있음.

[점심 시간]
평일 : 13시~14시
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQ3MiQzNjE0ODEjNTEjJDEjJDIjJDgz,온누리대광약국,81,약국,110000,서울,110013,영등포구,대림동,7416,서울특별시 영등포구 도림로38길 4 (대림동),2006-02-01,126.8972201,37.492652,대림동,온누리대광약국,,,,N,N,,,대림역12번 출구 나와서 좌측방향 50m,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ2MiQyNjE4MzIjNTEjJDEjJDYjJDgz,이레약국,81,약국,110000,서울,110013,영등포구,대림동,7418,서울특별시 영등포구 디지털로 375 (대림동),1998-02-17,126.901325,37.4908963,대림동,이레약국,1,N,,N,N,,,대림중앙시장 농협쪽 입구  ,"[휴진 안내]
일요일 : 매월첫주 오후2시~오후7시외 휴무
공휴일 : 전부휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 매월첫주 오후2시~오후7시외 휴무
공휴일 : 전부휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:14:00,:19:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,0
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjE4MzIjNzEjJDEjJDgjJDgz,가양종로약국,81,약국,110000,서울,110003,강서구,등촌동,7575,서울특별시 강서구 양천로 460 (등촌동),1998-08-07,126.851709,37.5625888,등촌동,가양종로약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzMxIyQxIyQ3IyQwMyQzNjEwMDIjNDEjJDEjJDQjJDgz,예원약국,81,약국,240000,광주,240003,광주서구,쌍촌동,62025,광주광역시 서구 화정로 108-1 1층 (쌍촌동),2001-07-13,126.8692443,35.1449274,쌍촌동,예원약국,30,N,쌍촌동 시영아파트내주차장,N,N,근무시간과동일,근무시간과동일,-예원약국-광주광역시 서구 쌍촌동 1233-3번지 시영아파트정문 파리바게트옆건물-예원약국-  ,"[휴진 안내]
일요일 : 밤 9시 이후
공휴일 : 밤 9시 이후","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 밤 9시 이후
공휴일 : 밤 9시 이후

[점심 시간]
평일 : 없음
토요일 : 없음",:9:00,:20:59,8:30:00,22:00:59,8:30:00,22:00:59,8:30:00,22:00:59,8:30:00,22:00:59,8:30:00,22:00:59,8:30:00,21:00:59,0
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMTkxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz,염주약국,81,약국,240000,광주,240003,광주서구,,62037,광주광역시 서구 염화로 93 1층 (화정동),2018-07-31,126.8748224,35.1427949,화정동,염주약국,,,,N,N,09시00분~21시00분,09시00분~18시30분,롯데리아건물 광덕고 방향 염주사거리,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 12시30분~14시00분
토요일 : 13시~14시00분","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 12시30분~14시00분
토요일 : 13시~14시00분",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMTkxIzExIyQxIyQ3IyQ2MiQyNjEyMjIjNDEjJDEjJDQjJDgz,꿈꾸는약국,81,약국,240000,광주,240002,광주북구,용두동,61019,광주광역시 북구 하서로 421 (용두동),2013-05-01,126.8741981,35.2126716,용두동,꿈꾸는약국,10,N,,N,N,,,용두동 희망병원 근처 희망병원 옆 S-oil주유소 옆 골목 30,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:11:00,:18:59,8:00:00,21:00:59,8:00:00,21:00:59,8:00:00,21:00:59,8:00:00,21:00:59,8:00:00,21:00:59,8:00:00,21:00:59,0
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQ4OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,건승약국,81,약국,350000,전북,350200,남원시,,55772,전라북도 남원시 용성로 100 (죽항동),2018-03-15,127.3874998,35.4090762,죽항동,건승약국,50,N,,N,N,08시00분 ~ 22시00분,08시00분 ~ 18시00분,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzMxIyQxIyQ3IyQ3OSQyNjEwMDIjODEjJDEjJDIjJDgz,스타온누리약국,81,약국,110000,서울,110023,광진구,중곡동,5007,서울특별시 광진구 동일로 178 광진캠퍼스시티 1층 104호 (화양동),2019-12-02,127.0677534,37.5478327,중곡동,스타온누리약국,,,,N,N,,,혜화동 로터리 sk 주유소 주유소 바라보고 좌측 50m,"[휴진 안내]
일요일 : 전부휴진
공휴일 : 전부휴진","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부휴진
공휴일 : 전부휴진

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,15:00:59,2
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMTkxIzUxIyQxIyQ1IyQxMyQzNjE4MzIjNjEjJDEjJDAjJDgz,일심약국,81,약국,110000,서울,110010,서대문구,창천동,3776,서울특별시 서대문구 연세로 42 (창천동),1969-06-19,126.9371425,37.5592426,창천동,일심약국,10,N,약국뒷편 창천교회 주차장 30분 이내 무료(약국에서 주차확인도장),N,N,,,연세대학교 정문앞 굴다리(철교)지나 첫번째 건물 50m,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:30:00,19:30:59,8:30:00,19:30:59,8:30:00,19:30:59,8:30:00,19:30:59,8:30:00,19:30:59,8:30:00,15:00:59,2
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNTgxOTYxIzMxIyQxIyQ3IyQ4MiQ0NjEwMDIjODEjJDEjJDIjJDgz,새우리약국,81,약국,110000,서울,110005,구로구,개봉동,8337,"서울특별시 구로구 개봉로 71 2층 (개봉동, 강서프라자)",2009-04-24,126.8556688,37.4920943,개봉동,새우리약국,,,,N,N,,,하나은행 개봉동지점 2층  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 오후1시~오후2시
토요일 : 오후1시~오후2시","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 오후1시~오후2시
토요일 : 오후1시~오후2시",:n:00,:n:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,16:00:59,2
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,대원약국,81,약국,310000,경기,310702,안양동안구,평촌동,14070,"경기도 안양시 동안구 귀인로 253 137-1호 (평촌동, 초원아파트대원상가)",2003-05-26,126.9666118,37.3876853,평촌동,대원약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQxIyQzIyQxMyQzNjEyMjIjNTEjJDEjJDYjJDgz,인제약국,81,약국,110000,서울,110004,관악구,신림동,8846,서울특별시 관악구 원신2길 17 인제약국 (신림동),1968-08-09,126.9327429,37.471136,신림동,인제약국,,,,N,N,09:00~22:00,09:00~16:00,신림6동시장 입구쪽 50M,"[휴진 안내]
일요일 : 1,3,4째 일요일 휴진
공휴일 : 휴진 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 1,3,4째 일요일 휴진
공휴일 : 휴진 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQ1IyQ4MiQzNjE0ODEjNTEjJDEjJDIjJDgz,태양약국,81,약국,370000,경북,371000,경산시,진량읍,38487,경상북도 경산시 진량읍 공단로 475 475,2008-04-14,128.8185507,35.8739518,진량읍,태양약국,20,N,"약국전면 5대, 후면 지하 주차장 15대 주차 가능",N,N,,,진량새마을금고 본점 마을금고 정문에서 우측 42m,"[휴진 안내]
일요일 : 휴무
공휴일 : 오후 7시 이후","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴무
공휴일 : 오후 7시 이후

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxOTYxIzExIyQxIyQ3IyQxMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,허브온누리약국,81,약국,110000,서울,110002,강동구,성내동,5381,"서울특별시 강동구 천호대로 1092 106호 (성내동, SK허브진)",2014-11-10,127.1326141,37.5352302,성내동,허브온누리약국,0,N,,N,N,,,신명빌딩  ,"[휴진 안내]
일요일 : 전부휴무
공휴일 : 휴무없슴","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부휴무
공휴일 : 휴무없슴

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,19:00:59,2
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzMxIyQxIyQzIyQ3MiQzNjE4MzIjNjEjJDEjJDAjJDgz,시민약국,81,약국,350000,전북,350200,남원시,왕정동,55764,전라북도 남원시 남문로 391 (왕정동),2005-08-12,127.3742456,35.4067525,왕정동,시민약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:30:00,18:30:59,8:30:00,18:30:59,8:30:00,18:30:59,8:30:00,18:30:59,8:30:00,18:30:59,8:30:00,14:00:59,2
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ5OSQyNjEyMjIjNTEjJDEjJDYjJDgz,우리온누리약국,81,약국,250000,대전,250004,대전동구,,34620,대전광역시 동구 대전로 889 1층 (삼성동),2017-08-30,127.4288292,36.3383895,,우리온누리약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 휴진
공휴일 : 오전 9~오후6","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴진
공휴일 : 오전 9~오후6

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMzUxIzMxIyQyIyQzIyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz,세명약국,81,약국,240000,광주,240002,광주북구,우산동,61215,광주광역시 북구 동문대로 19-1 (우산동),1969-01-29,126.9193131,35.1666374,우산동,세명약국,10,N,주차비무료,N,N,,,서방삼거리 새마을금고 새마을금고 우측 1m,"[휴진 안내]
일요일 : 휴무
공휴일 : 휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQxIyQ4MiQzNjE0ODEjODEjJDEjJDYjJDgz,온천약국,81,약국,210000,부산,210003,부산동래구,온천동,47712,부산광역시 동래구 온천장로 81-1 (온천동),1992-12-15,129.082266,35.2186379,온천동,온천약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,20:00:59,2
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNjEjJDEjJDgjJDgz,평화약국,81,약국,210000,부산,210001,부산남구,용호동,48574,부산광역시 남구 용호로232번길 25-5 (용호동),2006-06-22,129.1097218,35.1111199,용호동,평화약국,,,,N,N,,,부산성모병원 성모병원 동문 ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQyIyQ1IyQwMCQyNjE0ODEjNzEjJDEjJDgjJDgz,덕성약국,81,약국,210000,부산,210014,부산수영구,민락동,48285,부산광역시 수영구 광안해변로255번길 12 (민락동),1982-05-19,129.1217349,35.1556691,민락동,덕성약국,,,,N,N,9;00-20.30,,광안리해수욕장칠성횟집뒤편 북쪽 ,"[휴진 안내]
일요일 : 전부휴일
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부휴일
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzMxIyQyIyQ3IyQwMCQzNjEwMDIjODEjJDEjJDIjJDgz,장약국,81,약국,210000,부산,210010,부산사하구,장림동,49511,부산광역시 사하구 다대로 325 (장림동),2000-12-01,128.9766015,35.0731601,장림동,장약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,16:00:59,2
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,부영약국,81,약국,210000,부산,210004,부산진구,개금동,47174,"부산광역시 부산진구 백양대로 298 (개금동, 신개금LG2단지아파트)",1986-04-03,129.0189908,35.1548724,개금동,부영약국,,,,N,N,09시00분-21시30분,09시00분-21시00분,신개금엘지아파트 신개금엘지아파트입구 우측 5m,"[휴진 안내]
일요일 : 전부휴진
공휴일 : 정상근무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부휴진
공휴일 : 정상근무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,21:30:59,9:00:00,21:30:59,9:00:00,21:30:59,9:00:00,21:30:59,9:00:00,21:30:59,9:00:00,21:00:59,2
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQyIyQxIyQwMCQzNjEwMDIjNTEjJDEjJDIjJDgz,참사랑약국,81,약국,210000,부산,210009,부산해운대구,좌동,48111,"부산광역시 해운대구 해운대로 802 316호 (좌동, 웅신시네아트)",2009-06-02,129.1766569,35.1691635,좌동,참사랑약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,16:00:59,2
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzUxIyQxIyQ1IyQ4OSQzNjEyMjIjNjEjJDEjJDQjJDgz,수약국,81,약국,310000,경기,311901,고양덕양구,행신동,10517,"경기도 고양시 덕양구 행신로 151 3층 (행신동, 양일빌딩)",2000-08-18,126.8320201,37.6194314,행신동,수약국,10,N,,N,N,,,고양시행신동 616-1 양일빌딩  ,"[휴진 안내]
일요일 : 휴진
공휴일 : 휴진","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴진
공휴일 : 휴진

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,16:30:59,9:00:00,16:30:59,9:00:00,16:30:59,9:00:00,16:30:59,9:00:00,16:30:59,9:00:00,15:00:59,2
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNjEjJDEjJDQjJDgz,온누리종로약국,81,약국,310000,경기,311902,고양일산서구,탄현동,10239,"경기도 고양시 일산서구 일현로 140 114~116호 (탄현동, 큰마을현대아파트)",2015-10-05,126.7646894,37.7002488,탄현동,온누리종로약국,,,,N,N,09:00-21:00,09:00-17:00,수원역 뒤 센트라우스아파트 정문앞 ,"[휴진 안내]
일요일 : 휴무
공휴일 : 3시이후 휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴무
공휴일 : 3시이후 휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
